,HHinc,HHDeclarations,self_declare,self_inc
candidate.php?candidate_id=1571,2386592.0,3,Y,1269853.0
candidate.php?candidate_id=1572,0.0,1,Y,0.0
candidate.php?candidate_id=1573,,0,,
candidate.php?candidate_id=1574,200000.0,1,Y,200000.0
candidate.php?candidate_id=1575,,0,,
candidate.php?candidate_id=1576,,0,,
candidate.php?candidate_id=1577,,0,,
candidate.php?candidate_id=1578,,0,,
candidate.php?candidate_id=1579,0.0,1,Y,0.0
candidate.php?candidate_id=158,504387.0,1,Y,504387.0
candidate.php?candidate_id=1581,0.0,1,Y,0.0
candidate.php?candidate_id=1582,,0,,
candidate.php?candidate_id=1583,0.0,1,Y,0.0
candidate.php?candidate_id=1584,296258.0,1,Y,296258.0
candidate.php?candidate_id=1587,23282.0,2,Y,23282.0
candidate.php?candidate_id=1588,,0,,
candidate.php?candidate_id=1589,0.0,1,Y,0.0
candidate.php?candidate_id=159,0.0,1,Y,0.0
candidate.php?candidate_id=1590,35000.0,1,Y,35000.0
candidate.php?candidate_id=1592,,0,,
candidate.php?candidate_id=1593,252042.0,4,Y,252042.0
candidate.php?candidate_id=1595,0.0,2,Y,0.0
candidate.php?candidate_id=1597,0.0,2,Y,0.0
candidate.php?candidate_id=1598,0.0,1,Y,0.0
candidate.php?candidate_id=1599,,0,,
candidate.php?candidate_id=16,,0,,
candidate.php?candidate_id=160,,0,,
candidate.php?candidate_id=1602,0.0,0,N,0.0
candidate.php?candidate_id=1603,129580.0,1,Y,129580.0
candidate.php?candidate_id=1604,,0,,
candidate.php?candidate_id=1605,,0,,
candidate.php?candidate_id=1607,0.0,1,Y,0.0
candidate.php?candidate_id=1609,,0,,
candidate.php?candidate_id=161,0.0,1,Y,0.0
candidate.php?candidate_id=1610,2103040.0,2,Y,911990.0
candidate.php?candidate_id=1611,0.0,1,Y,0.0
candidate.php?candidate_id=1614,215193.0,1,Y,215193.0
candidate.php?candidate_id=1615,,0,,
candidate.php?candidate_id=1617,488000.0,1,,0.0
candidate.php?candidate_id=1618,1909000.0,1,Y,1909000.0
candidate.php?candidate_id=1619,0.0,1,Y,0.0
candidate.php?candidate_id=162,169740.0,4,Y,169740.0
candidate.php?candidate_id=1620,176000.0,1,Y,176000.0
candidate.php?candidate_id=1621,,0,,
candidate.php?candidate_id=1624,0.0,2,Y,0.0
candidate.php?candidate_id=1626,0.0,1,Y,0.0
candidate.php?candidate_id=1628,,0,,
candidate.php?candidate_id=1629,,0,,
candidate.php?candidate_id=163,517250.0,2,Y,319700.0
candidate.php?candidate_id=1631,567572.0,2,Y,294120.0
candidate.php?candidate_id=1632,180000.0,1,Y,180000.0
candidate.php?candidate_id=1633,,0,,
candidate.php?candidate_id=1634,0.0,1,Y,0.0
candidate.php?candidate_id=1635,556849.0,1,Y,556849.0
candidate.php?candidate_id=1636,1390080.0,1,Y,1390080.0
candidate.php?candidate_id=1637,,0,,
candidate.php?candidate_id=1638,,0,,
candidate.php?candidate_id=1639,1205501.0,1,Y,1205501.0
candidate.php?candidate_id=164,0.0,1,Y,0.0
candidate.php?candidate_id=1649,170800.0,1,Y,170800.0
candidate.php?candidate_id=165,0.0,2,Y,0.0
candidate.php?candidate_id=1650,,0,,
candidate.php?candidate_id=1651,700390.0,2,Y,509890.0
candidate.php?candidate_id=1653,,0,,
candidate.php?candidate_id=1655,256340.0,1,Y,256340.0
candidate.php?candidate_id=1656,0.0,1,Y,0.0
candidate.php?candidate_id=1658,204590.0,2,Y,204590.0
candidate.php?candidate_id=166,0.0,2,Y,0.0
candidate.php?candidate_id=1660,312000.0,1,Y,312000.0
candidate.php?candidate_id=1663,0.0,1,Y,0.0
candidate.php?candidate_id=1667,540000.0,2,Y,540000.0
candidate.php?candidate_id=167,0.0,2,Y,0.0
candidate.php?candidate_id=1672,0.0,1,Y,0.0
candidate.php?candidate_id=1674,947240.0,2,Y,525240.0
candidate.php?candidate_id=1678,,0,,
candidate.php?candidate_id=1679,528824.0,1,Y,528824.0
candidate.php?candidate_id=168,,0,,
candidate.php?candidate_id=1680,,0,,
candidate.php?candidate_id=1681,0.0,1,Y,0.0
candidate.php?candidate_id=1682,0.0,1,Y,0.0
candidate.php?candidate_id=1684,706605.0,2,Y,378350.0
candidate.php?candidate_id=1685,6708503.0,2,Y,4473754.0
candidate.php?candidate_id=169,0.0,2,Y,0.0
candidate.php?candidate_id=1693,685326.0,2,Y,366271.0
candidate.php?candidate_id=1697,0.0,1,Y,0.0
candidate.php?candidate_id=17,0.0,1,Y,0.0
candidate.php?candidate_id=170,,0,,
candidate.php?candidate_id=1700,0.0,1,Y,0.0
candidate.php?candidate_id=1701,,0,,
candidate.php?candidate_id=1702,0.0,2,Y,0.0
candidate.php?candidate_id=1703,0.0,1,Y,0.0
candidate.php?candidate_id=1704,246000.0,1,Y,246000.0
candidate.php?candidate_id=1705,598056.0,2,Y,302614.0
candidate.php?candidate_id=1706,6556256.0,2,Y,5165341.0
candidate.php?candidate_id=1707,0.0,1,Y,0.0
candidate.php?candidate_id=1708,0.0,2,Y,0.0
candidate.php?candidate_id=1709,,0,,
candidate.php?candidate_id=171,,0,,
candidate.php?candidate_id=1710,1112119.0,3,Y,726235.0
candidate.php?candidate_id=1712,,0,,
candidate.php?candidate_id=1713,0.0,1,Y,0.0
candidate.php?candidate_id=1714,,0,,
candidate.php?candidate_id=1717,183321.0,1,Y,183321.0
candidate.php?candidate_id=1718,0.0,1,Y,0.0
candidate.php?candidate_id=1719,0.0,1,Y,0.0
candidate.php?candidate_id=172,,0,,
candidate.php?candidate_id=1721,,0,,
candidate.php?candidate_id=1723,,0,,
candidate.php?candidate_id=1724,517471.0,2,Y,517471.0
candidate.php?candidate_id=1726,,0,,
candidate.php?candidate_id=1727,729197.0,2,Y,375592.0
candidate.php?candidate_id=1728,0.0,1,Y,0.0
candidate.php?candidate_id=1729,392680.0,2,Y,197680.0
candidate.php?candidate_id=173,1314477.0,2,Y,352000.0
candidate.php?candidate_id=1731,,0,,
candidate.php?candidate_id=1732,,0,,
candidate.php?candidate_id=1736,,0,,
candidate.php?candidate_id=1737,,0,,
candidate.php?candidate_id=1738,502276.0,1,Y,502276.0
candidate.php?candidate_id=1739,,0,,
candidate.php?candidate_id=174,,0,,
candidate.php?candidate_id=1742,2701514.0,2,Y,1368793.0
candidate.php?candidate_id=1745,,0,,
candidate.php?candidate_id=1748,412000.0,2,Y,234000.0
candidate.php?candidate_id=1749,0.0,1,Y,0.0
candidate.php?candidate_id=175,0.0,2,Y,0.0
candidate.php?candidate_id=1750,0.0,1,,0.0
candidate.php?candidate_id=1755,209565.0,1,Y,209565.0
candidate.php?candidate_id=1756,669080.0,2,Y,669080.0
candidate.php?candidate_id=1757,,0,,
candidate.php?candidate_id=1759,829260.0,1,Y,829260.0
candidate.php?candidate_id=176,,0,,
candidate.php?candidate_id=1760,,0,,
candidate.php?candidate_id=1761,60000.0,1,Y,60000.0
candidate.php?candidate_id=1762,,0,,
candidate.php?candidate_id=1763,131152099.0,3,Y,112720010.0
candidate.php?candidate_id=1764,989743.0,2,Y,989743.0
candidate.php?candidate_id=1766,567277.0,2,Y,339501.0
candidate.php?candidate_id=1767,0.0,1,Y,0.0
candidate.php?candidate_id=1768,484575.0,1,Y,484575.0
candidate.php?candidate_id=1769,212160.0,1,Y,212160.0
candidate.php?candidate_id=177,,0,,
candidate.php?candidate_id=1770,0.0,1,Y,0.0
candidate.php?candidate_id=1771,523680.0,2,Y,523680.0
candidate.php?candidate_id=1772,34442.0,1,Y,34442.0
candidate.php?candidate_id=1773,0.0,1,Y,0.0
candidate.php?candidate_id=1774,282663.0,2,Y,188663.0
candidate.php?candidate_id=1775,442832.0,2,Y,197141.0
candidate.php?candidate_id=1776,,0,,
candidate.php?candidate_id=1777,0.0,1,Y,0.0
candidate.php?candidate_id=1778,0.0,1,Y,0.0
candidate.php?candidate_id=1779,0.0,2,Y,0.0
candidate.php?candidate_id=178,0.0,1,Y,0.0
candidate.php?candidate_id=1780,0.0,1,Y,0.0
candidate.php?candidate_id=1781,0.0,1,Y,0.0
candidate.php?candidate_id=1782,0.0,1,Y,0.0
candidate.php?candidate_id=1783,776998.0,2,Y,776998.0
candidate.php?candidate_id=1784,0.0,1,Y,0.0
candidate.php?candidate_id=1785,1394028.0,2,Y,898372.0
candidate.php?candidate_id=1786,1248186.0,2,Y,990370.0
candidate.php?candidate_id=1787,232540.0,1,Y,232540.0
candidate.php?candidate_id=1788,24000.0,2,Y,17542.0
candidate.php?candidate_id=1789,1240000.0,2,Y,720000.0
candidate.php?candidate_id=1790,0.0,1,,0.0
candidate.php?candidate_id=1791,,0,,
candidate.php?candidate_id=1792,981991.0,2,Y,491210.0
candidate.php?candidate_id=1793,7634808.0,2,Y,6545648.0
candidate.php?candidate_id=1794,217210.0,4,Y,52820.0
candidate.php?candidate_id=1795,1572669.0,2,Y,1572669.0
candidate.php?candidate_id=1796,375150.0,2,Y,192110.0
candidate.php?candidate_id=1797,2542500.0,2,Y,1683030.0
candidate.php?candidate_id=1798,0.0,1,Y,0.0
candidate.php?candidate_id=1799,336910.0,2,Y,164665.0
candidate.php?candidate_id=18,162800.0,1,Y,162800.0
candidate.php?candidate_id=180,0.0,1,Y,0.0
candidate.php?candidate_id=1800,,0,,
candidate.php?candidate_id=1801,702000.0,2,Y,425000.0
candidate.php?candidate_id=1804,0.0,1,Y,0.0
candidate.php?candidate_id=1805,,0,,
candidate.php?candidate_id=1806,,0,,
candidate.php?candidate_id=1807,,0,,
candidate.php?candidate_id=1808,492143.0,2,Y,0.0
candidate.php?candidate_id=1809,0.0,0,N,0.0
candidate.php?candidate_id=181,6192400.0,3,Y,5257880.0
candidate.php?candidate_id=1810,324180.0,1,Y,324180.0
candidate.php?candidate_id=1812,0.0,2,Y,0.0
candidate.php?candidate_id=1813,5719152.0,4,Y,1778255.0
candidate.php?candidate_id=1814,275510.0,2,Y,275510.0
candidate.php?candidate_id=1815,2221428.0,3,Y,1108190.0
candidate.php?candidate_id=1816,,0,,
candidate.php?candidate_id=1817,,0,,
candidate.php?candidate_id=1819,0.0,1,Y,0.0
candidate.php?candidate_id=182,1762570.0,1,Y,1762570.0
candidate.php?candidate_id=1821,0.0,1,Y,0.0
candidate.php?candidate_id=1823,0.0,1,Y,0.0
candidate.php?candidate_id=1824,325500.0,2,Y,325500.0
candidate.php?candidate_id=1825,0.0,1,Y,0.0
candidate.php?candidate_id=1826,,0,,
candidate.php?candidate_id=1827,0.0,0,N,0.0
candidate.php?candidate_id=183,8464483.0,3,Y,5311940.0
candidate.php?candidate_id=1830,,0,,
candidate.php?candidate_id=1831,501000.0,1,Y,501000.0
candidate.php?candidate_id=1833,414960.0,3,Y,414960.0
candidate.php?candidate_id=1834,,0,,
candidate.php?candidate_id=1835,0.0,1,Y,0.0
candidate.php?candidate_id=1836,0.0,1,Y,0.0
candidate.php?candidate_id=1838,,0,,
candidate.php?candidate_id=1839,810941.0,1,Y,810941.0
candidate.php?candidate_id=1841,0.0,1,Y,0.0
candidate.php?candidate_id=1842,0.0,1,Y,0.0
candidate.php?candidate_id=1843,1255960.0,2,Y,262500.0
candidate.php?candidate_id=1845,,0,,
candidate.php?candidate_id=1846,445000.0,4,Y,250000.0
candidate.php?candidate_id=1847,,0,,
candidate.php?candidate_id=1848,,0,,
candidate.php?candidate_id=1850,,0,,
candidate.php?candidate_id=1851,,0,,
candidate.php?candidate_id=1852,313000.0,2,Y,144000.0
candidate.php?candidate_id=1854,20000.0,1,Y,20000.0
candidate.php?candidate_id=1855,0.0,1,,0.0
candidate.php?candidate_id=1857,,0,,
candidate.php?candidate_id=1858,159087.0,2,Y,159087.0
candidate.php?candidate_id=1859,,0,,
candidate.php?candidate_id=186,0.0,1,Y,0.0
candidate.php?candidate_id=1860,0.0,2,Y,0.0
candidate.php?candidate_id=1862,,0,,
candidate.php?candidate_id=1865,,0,,
candidate.php?candidate_id=1867,217340.0,2,Y,91100.0
candidate.php?candidate_id=1868,862670.0,1,Y,862670.0
candidate.php?candidate_id=187,7751720.0,4,Y,7488120.0
candidate.php?candidate_id=1870,,0,,
candidate.php?candidate_id=1871,,0,,
candidate.php?candidate_id=1872,0.0,1,Y,0.0
candidate.php?candidate_id=1874,,0,,
candidate.php?candidate_id=1875,,0,,
candidate.php?candidate_id=1878,,0,,
candidate.php?candidate_id=1879,301695.0,1,Y,301695.0
candidate.php?candidate_id=188,,0,,
candidate.php?candidate_id=1881,,0,,
candidate.php?candidate_id=1882,0.0,1,Y,0.0
candidate.php?candidate_id=1883,0.0,1,Y,0.0
candidate.php?candidate_id=1884,,0,,
candidate.php?candidate_id=1885,0.0,1,Y,0.0
candidate.php?candidate_id=1886,,0,,
candidate.php?candidate_id=1887,315219.0,2,Y,0.0
candidate.php?candidate_id=1888,0.0,1,Y,0.0
candidate.php?candidate_id=1889,1041588.0,2,Y,780000.0
candidate.php?candidate_id=189,2045185.0,2,Y,676815.0
candidate.php?candidate_id=1890,0.0,1,Y,0.0
candidate.php?candidate_id=1891,,0,,
candidate.php?candidate_id=1893,383354.0,1,Y,383354.0
candidate.php?candidate_id=1895,331945.0,2,Y,0.0
candidate.php?candidate_id=1896,,0,,
candidate.php?candidate_id=1897,,0,,
candidate.php?candidate_id=1898,0.0,1,Y,0.0
candidate.php?candidate_id=1899,,0,,
candidate.php?candidate_id=190,0.0,2,Y,0.0
candidate.php?candidate_id=1900,1478849.0,2,Y,928849.0
candidate.php?candidate_id=1901,,0,,
candidate.php?candidate_id=1902,,0,,
candidate.php?candidate_id=1903,,0,,
candidate.php?candidate_id=1904,0.0,1,Y,0.0
candidate.php?candidate_id=1905,,0,,
candidate.php?candidate_id=1906,,0,,
candidate.php?candidate_id=1907,,0,,
candidate.php?candidate_id=1908,,0,,
candidate.php?candidate_id=1909,267664.0,2,Y,267664.0
candidate.php?candidate_id=1910,,0,,
candidate.php?candidate_id=1911,841961.0,1,Y,841961.0
candidate.php?candidate_id=1912,,0,,
candidate.php?candidate_id=1913,,0,,
candidate.php?candidate_id=1914,0.0,2,Y,0.0
candidate.php?candidate_id=1915,101800.0,1,Y,101800.0
candidate.php?candidate_id=1916,289543.0,1,Y,289543.0
candidate.php?candidate_id=1917,,0,,
candidate.php?candidate_id=1918,150000.0,1,Y,150000.0
candidate.php?candidate_id=192,0.0,1,Y,0.0
candidate.php?candidate_id=1920,1246000.0,2,,0.0
candidate.php?candidate_id=1922,0.0,3,Y,0.0
candidate.php?candidate_id=1923,0.0,1,Y,0.0
candidate.php?candidate_id=1924,,0,,
candidate.php?candidate_id=1925,12488.0,1,Y,12488.0
candidate.php?candidate_id=1926,200000.0,1,Y,200000.0
candidate.php?candidate_id=1927,0.0,1,Y,0.0
candidate.php?candidate_id=1928,,0,,
candidate.php?candidate_id=1930,422370.0,2,Y,96500.0
candidate.php?candidate_id=1931,0.0,1,Y,0.0
candidate.php?candidate_id=1932,,0,,
candidate.php?candidate_id=1933,0.0,1,Y,0.0
candidate.php?candidate_id=1934,,0,,
candidate.php?candidate_id=1935,0.0,1,Y,0.0
candidate.php?candidate_id=1936,143230.0,2,Y,0.0
candidate.php?candidate_id=1937,,0,,
candidate.php?candidate_id=1938,0.0,1,Y,0.0
candidate.php?candidate_id=1939,,0,,
candidate.php?candidate_id=194,0.0,2,Y,0.0
candidate.php?candidate_id=1941,,0,,
candidate.php?candidate_id=1942,0.0,1,Y,0.0
candidate.php?candidate_id=1944,,0,,
candidate.php?candidate_id=1945,,0,,
candidate.php?candidate_id=1948,,0,,
candidate.php?candidate_id=1949,,0,,
candidate.php?candidate_id=195,0.0,1,Y,0.0
candidate.php?candidate_id=1950,,0,,
candidate.php?candidate_id=1951,1117570.0,2,Y,481750.0
candidate.php?candidate_id=1952,,0,,
candidate.php?candidate_id=1953,,0,,
candidate.php?candidate_id=1954,,0,,
candidate.php?candidate_id=1955,,0,,
candidate.php?candidate_id=1957,,0,,
candidate.php?candidate_id=1958,,0,,
candidate.php?candidate_id=1959,,0,,
candidate.php?candidate_id=196,0.0,1,Y,0.0
candidate.php?candidate_id=1960,1100000.0,4,Y,0.0
candidate.php?candidate_id=1961,,0,,
candidate.php?candidate_id=1962,200000.0,1,Y,200000.0
candidate.php?candidate_id=1963,308259.0,1,Y,308259.0
candidate.php?candidate_id=1964,279724.0,2,Y,279724.0
candidate.php?candidate_id=1965,,0,,
candidate.php?candidate_id=1966,,0,,
candidate.php?candidate_id=1967,,0,,
candidate.php?candidate_id=1968,0.0,1,Y,0.0
candidate.php?candidate_id=1969,176450.0,1,Y,176450.0
candidate.php?candidate_id=197,463047.0,2,Y,258297.0
candidate.php?candidate_id=1971,,0,,
candidate.php?candidate_id=1972,0.0,1,Y,0.0
candidate.php?candidate_id=1973,,0,,
candidate.php?candidate_id=1974,,0,,
candidate.php?candidate_id=1975,0.0,1,Y,0.0
candidate.php?candidate_id=1976,0.0,1,Y,0.0
candidate.php?candidate_id=1977,0.0,1,Y,0.0
candidate.php?candidate_id=1978,480320.0,2,Y,240160.0
candidate.php?candidate_id=1979,1102868.0,2,Y,551434.0
candidate.php?candidate_id=198,1422812.0,2,Y,1008878.0
candidate.php?candidate_id=1980,207260.0,2,Y,137340.0
candidate.php?candidate_id=1981,7488400.0,3,Y,3744200.0
candidate.php?candidate_id=1982,695808.0,2,Y,347904.0
candidate.php?candidate_id=1984,723790.0,2,Y,289190.0
candidate.php?candidate_id=1985,509578.0,2,Y,254789.0
candidate.php?candidate_id=1986,223544.0,3,Y,223544.0
candidate.php?candidate_id=1987,206402.0,1,Y,206402.0
candidate.php?candidate_id=1988,1005156.0,2,Y,546690.0
candidate.php?candidate_id=1989,916350.0,2,Y,499370.0
candidate.php?candidate_id=199,,0,,
candidate.php?candidate_id=1990,211134.0,2,Y,105567.0
candidate.php?candidate_id=1991,6228114.0,2,Y,3306820.0
candidate.php?candidate_id=1992,0.0,1,Y,0.0
candidate.php?candidate_id=1993,0.0,1,Y,0.0
candidate.php?candidate_id=1994,2005058.0,2,Y,1815458.0
candidate.php?candidate_id=1995,0.0,1,Y,0.0
candidate.php?candidate_id=1996,160000.0,1,Y,160000.0
candidate.php?candidate_id=1997,0.0,1,Y,0.0
candidate.php?candidate_id=1998,,0,,
candidate.php?candidate_id=1999,0.0,2,Y,0.0
candidate.php?candidate_id=2,2985411.0,2,Y,2985411.0
candidate.php?candidate_id=20,472090.0,2,Y,279790.0
candidate.php?candidate_id=200,,0,,
candidate.php?candidate_id=2000,,0,,
candidate.php?candidate_id=2001,,0,,
candidate.php?candidate_id=2002,,0,,
candidate.php?candidate_id=2003,,0,,
candidate.php?candidate_id=2004,,0,,
candidate.php?candidate_id=2005,219970.0,1,Y,219970.0
candidate.php?candidate_id=2006,,0,,
candidate.php?candidate_id=2007,,0,,
candidate.php?candidate_id=2008,0.0,1,Y,0.0
candidate.php?candidate_id=2009,,0,,
candidate.php?candidate_id=201,5379020.0,1,Y,5379020.0
candidate.php?candidate_id=2010,,0,,
candidate.php?candidate_id=2011,0.0,1,Y,0.0
candidate.php?candidate_id=2012,,0,,
candidate.php?candidate_id=2013,,0,,
candidate.php?candidate_id=2014,,0,,
candidate.php?candidate_id=2015,230199.0,1,Y,230199.0
candidate.php?candidate_id=2016,0.0,1,Y,0.0
candidate.php?candidate_id=2017,0.0,2,Y,0.0
candidate.php?candidate_id=2018,,0,,
candidate.php?candidate_id=2019,,0,,
candidate.php?candidate_id=2020,,0,,
candidate.php?candidate_id=2021,0.0,1,Y,0.0
candidate.php?candidate_id=2022,149000.0,1,Y,149000.0
candidate.php?candidate_id=2023,,0,,
candidate.php?candidate_id=2024,0.0,1,Y,0.0
candidate.php?candidate_id=2025,6006681.0,2,Y,157060.0
candidate.php?candidate_id=2026,544653.0,2,Y,286349.0
candidate.php?candidate_id=2027,,0,,
candidate.php?candidate_id=2028,319725.0,1,Y,319725.0
candidate.php?candidate_id=2029,,0,,
candidate.php?candidate_id=203,,0,,
candidate.php?candidate_id=2030,,0,,
candidate.php?candidate_id=2031,,0,,
candidate.php?candidate_id=2032,0.0,1,Y,0.0
candidate.php?candidate_id=2033,169617.0,1,Y,169617.0
candidate.php?candidate_id=2034,,0,,
candidate.php?candidate_id=2035,,0,,
candidate.php?candidate_id=2036,649021.0,2,Y,503061.0
candidate.php?candidate_id=2037,398680.0,2,Y,202530.0
candidate.php?candidate_id=2038,885000.0,2,Y,700000.0
candidate.php?candidate_id=2039,,0,,
candidate.php?candidate_id=204,0.0,0,N,40000.0
candidate.php?candidate_id=2040,0.0,2,Y,0.0
candidate.php?candidate_id=2041,600000.0,1,,0.0
candidate.php?candidate_id=2042,0.0,1,Y,0.0
candidate.php?candidate_id=2043,,0,,
candidate.php?candidate_id=2044,0.0,2,Y,0.0
candidate.php?candidate_id=2045,0.0,2,Y,0.0
candidate.php?candidate_id=2046,5734185.0,2,Y,5734185.0
candidate.php?candidate_id=2047,,0,,
candidate.php?candidate_id=2048,0.0,1,Y,0.0
candidate.php?candidate_id=2049,0.0,1,Y,0.0
candidate.php?candidate_id=205,1597886.0,2,Y,1079301.0
candidate.php?candidate_id=2050,152000.0,1,Y,152000.0
candidate.php?candidate_id=2051,0.0,2,Y,0.0
candidate.php?candidate_id=2052,250000.0,1,Y,250000.0
candidate.php?candidate_id=2053,250000.0,1,Y,250000.0
candidate.php?candidate_id=2054,,0,,
candidate.php?candidate_id=2055,,0,,
candidate.php?candidate_id=2056,,0,,
candidate.php?candidate_id=2057,274285.0,2,Y,274285.0
candidate.php?candidate_id=2058,0.0,1,Y,0.0
candidate.php?candidate_id=2059,0.0,2,Y,0.0
candidate.php?candidate_id=206,1102743.0,2,Y,352743.0
candidate.php?candidate_id=2060,0.0,1,Y,0.0
candidate.php?candidate_id=2061,0.0,1,Y,0.0
candidate.php?candidate_id=2062,,0,,
candidate.php?candidate_id=2063,,0,,
candidate.php?candidate_id=2064,,0,,
candidate.php?candidate_id=2065,,0,,
candidate.php?candidate_id=2066,0.0,1,Y,0.0
candidate.php?candidate_id=2067,0.0,1,Y,0.0
candidate.php?candidate_id=2068,,0,,
candidate.php?candidate_id=2069,,0,,
candidate.php?candidate_id=207,912152.0,3,Y,720614.0
candidate.php?candidate_id=2070,317312.0,1,Y,317312.0
candidate.php?candidate_id=2071,0.0,2,Y,0.0
candidate.php?candidate_id=2072,0.0,1,Y,0.0
candidate.php?candidate_id=2073,,0,,
candidate.php?candidate_id=2074,0.0,1,Y,0.0
candidate.php?candidate_id=2075,,0,,
candidate.php?candidate_id=2076,178240.0,1,Y,178240.0
candidate.php?candidate_id=2077,,0,,
candidate.php?candidate_id=2078,1337000.0,3,Y,512000.0
candidate.php?candidate_id=2079,0.0,1,Y,0.0
candidate.php?candidate_id=208,889162.0,2,Y,594470.0
candidate.php?candidate_id=2080,466389.0,2,Y,179739.0
candidate.php?candidate_id=2081,0.0,1,Y,0.0
candidate.php?candidate_id=2082,910899.0,2,Y,0.0
candidate.php?candidate_id=2083,,0,,
candidate.php?candidate_id=2084,239625.0,1,Y,239625.0
candidate.php?candidate_id=2085,471660.0,1,Y,471660.0
candidate.php?candidate_id=2086,,0,,
candidate.php?candidate_id=2087,307309.0,1,Y,307309.0
candidate.php?candidate_id=2088,0.0,1,Y,0.0
candidate.php?candidate_id=2089,465983.0,2,Y,465983.0
candidate.php?candidate_id=209,1484493.0,2,Y,783432.0
candidate.php?candidate_id=2090,0.0,1,Y,0.0
candidate.php?candidate_id=2091,200000.0,2,Y,100000.0
candidate.php?candidate_id=2092,58360.0,1,Y,58360.0
candidate.php?candidate_id=2093,,0,,
candidate.php?candidate_id=2094,0.0,1,Y,0.0
candidate.php?candidate_id=2095,1269180.0,2,Y,1269180.0
candidate.php?candidate_id=2096,,0,,
candidate.php?candidate_id=2097,0.0,1,Y,0.0
candidate.php?candidate_id=2098,0.0,1,Y,0.0
