liab_accom,liab_banks/fis,liab_elec,liab_other,liab_tax_income,liab_tax_prop,liab_tax_sales,liab_tax_wealth,liab_tel,liab_total,liab_transp,liab_water,url
,49098.0,,,,,,,,49098.0,,,http://myneta.info/ls2009/candidate.php?candidate_id=853
,18000.0,,,,,,,,18000.0,,,http://myneta.info/ls2009/candidate.php?candidate_id=2083
,,,,,,,,,,,,http://myneta.info/ls2009/candidate.php?candidate_id=2082
,,,,,,,,,,,,http://myneta.info/ls2009/candidate.php?candidate_id=504
,30000.0,,,,,,,,30000.0,,,http://myneta.info/ls2009/candidate.php?candidate_id=2089
,,,,,,,,,,,,http://myneta.info/ls2009/candidate.php?candidate_id=2088
,,,,,,,,,,,,http://myneta.info/ls2009/candidate.php?candidate_id=4021
,,,,,,,,,,,,http://myneta.info/ls2009/candidate.php?candidate_id=7464
,80000.0,,,,,,,,80000.0,,,http://myneta.info/ls2009/candidate.php?candidate_id=5688
,100000.0,,,,,,,,100000.0,,,http://myneta.info/ls2009/candidate.php?candidate_id=5689
,,,,,,,,,,,,http://myneta.info/ls2009/candidate.php?candidate_id=5686
,,,,,,,,,,,,http://myneta.info/ls2009/candidate.php?candidate_id=5687
,79000.0,,,,,,,,79000.0,,,http://myneta.info/ls2009/candidate.php?candidate_id=5684
,,,,,,,,,,,,http://myneta.info/ls2009/candidate.php?candidate_id=5685
,,,,,,,,,,,,http://myneta.info/ls2009/candidate.php?candidate_id=5682
,,,,,,,,,,,,http://myneta.info/ls2009/candidate.php?candidate_id=5683
,623689.0,,,,,,,,623689.0,,,http://myneta.info/ls2009/candidate.php?candidate_id=5680
,,,,,,,,,,,,http://myneta.info/ls2009/candidate.php?candidate_id=5681
,,,,,,,,,,,,http://myneta.info/ls2009/candidate.php?candidate_id=7465
,1346221.0,,,,,,,,1346221.0,,,http://myneta.info/ls2009/candidate.php?candidate_id=2229
,,,,,0.0,,,,0.0,,,http://myneta.info/ls2009/candidate.php?candidate_id=9239
,182000.0,,,1000.0,,,,,183000.0,,,http://myneta.info/ls2009/candidate.php?candidate_id=9238
,,,,,,,,,,,,http://myneta.info/ls2009/candidate.php?candidate_id=4023
,35000.0,,,,,,,,35000.0,,,http://myneta.info/ls2009/candidate.php?candidate_id=5559
,,,,,,,,,,,,http://myneta.info/ls2009/candidate.php?candidate_id=2221
,,,,,,,,,,,,http://myneta.info/ls2009/candidate.php?candidate_id=2220
,,,,,,,,,,,,http://myneta.info/ls2009/candidate.php?candidate_id=2551
,286513.0,,,,,,,,286513.0,,,http://myneta.info/ls2009/candidate.php?candidate_id=5177
,2079532.0,,,,,,,,2079532.0,,,http://myneta.info/ls2009/candidate.php?candidate_id=2557
,395000.0,,,,,,,,395000.0,,,http://myneta.info/ls2009/candidate.php?candidate_id=2224
,50000.0,,,,,,,,50000.0,,,http://myneta.info/ls2009/candidate.php?candidate_id=2227
,,,,,,,,,,,,http://myneta.info/ls2009/candidate.php?candidate_id=2554
,140000.0,,,,,,,,140000.0,,,http://myneta.info/ls2009/candidate.php?candidate_id=4022
,,,,,,,,,,,,http://myneta.info/ls2009/candidate.php?candidate_id=6045
,,,,,,,,,,,,http://myneta.info/ls2009/candidate.php?candidate_id=1269
64800.0,,,,,,,,,64800.0,,,http://myneta.info/ls2009/candidate.php?candidate_id=3031
,,,,,,,,,,,,http://myneta.info/ls2009/candidate.php?candidate_id=150
,,,,,,,,,,,,http://myneta.info/ls2009/candidate.php?candidate_id=6046
,,,,,,,,,,,,http://myneta.info/ls2009/candidate.php?candidate_id=6517
,2300000.0,,,,,,,,2300000.0,,,http://myneta.info/ls2009/candidate.php?candidate_id=152
,,,,,,,,,,,,http://myneta.info/ls2009/candidate.php?candidate_id=6040
,,,,,,,,,,,,http://myneta.info/ls2009/candidate.php?candidate_id=153
,1169173.0,,,,,,,,1169173.0,,,http://myneta.info/ls2009/candidate.php?candidate_id=3035
,,,,,,,,,,,,http://myneta.info/ls2009/candidate.php?candidate_id=154
,0.0,,,,,,,,0.0,,,http://myneta.info/ls2009/candidate.php?candidate_id=6514
,,,,,,,,,,,,http://myneta.info/ls2009/candidate.php?candidate_id=4024
,,,,,,,,,,,,http://myneta.info/ls2009/candidate.php?candidate_id=157
,,,,,,,,,1714197.0,,,http://myneta.info/ls2009/candidate.php?candidate_id=662
,260000.0,,,,,,,,260000.0,,,http://myneta.info/ls2009/candidate.php?candidate_id=663
0.0,,,,0.0,,,,,0.0,,,http://myneta.info/ls2009/candidate.php?candidate_id=5028
,,,,,,,,,,,,http://myneta.info/ls2009/candidate.php?candidate_id=5029
,249878.0,,,,,,,,249878.0,,,http://myneta.info/ls2009/candidate.php?candidate_id=666
50000.0,,,,,,,,,50000.0,,,http://myneta.info/ls2009/candidate.php?candidate_id=667
,,,,,,,,,,,,http://myneta.info/ls2009/candidate.php?candidate_id=664
,,,,,,,,,52200.0,,,http://myneta.info/ls2009/candidate.php?candidate_id=159
,,,,,,,,,,,,http://myneta.info/ls2009/candidate.php?candidate_id=5022
,,,,0.0,,,,,0.0,,,http://myneta.info/ls2009/candidate.php?candidate_id=5023
,,,,,,,,,,,,http://myneta.info/ls2009/candidate.php?candidate_id=5020
,,,,,,,,,,,,http://myneta.info/ls2009/candidate.php?candidate_id=5021
,,,,,,,,,,,,http://myneta.info/ls2009/candidate.php?candidate_id=5026
,,,,0.0,,,,,0.0,,,http://myneta.info/ls2009/candidate.php?candidate_id=5027
,,,,0.0,,,,,2520.0,,2520.0,http://myneta.info/ls2009/candidate.php?candidate_id=5024
,,,,,,,,,,,,http://myneta.info/ls2009/candidate.php?candidate_id=5025
,22000.0,,,,,,,,22000.0,,,http://myneta.info/ls2009/candidate.php?candidate_id=7476
,,,,,,,,,,,,http://myneta.info/ls2009/candidate.php?candidate_id=4026
,1013494.0,,,,,,,,1013494.0,,,http://myneta.info/ls2009/candidate.php?candidate_id=143
,,,,,,,,,,,,http://myneta.info/ls2009/candidate.php?candidate_id=7470
,,,,,,,,,,,,http://myneta.info/ls2009/candidate.php?candidate_id=4656
,,,,,,,,,,,,http://myneta.info/ls2009/candidate.php?candidate_id=4029
0.0,,,,0.0,,,,,0.0,,,http://myneta.info/ls2009/candidate.php?candidate_id=1857
,,,,,,,,,,,,http://myneta.info/ls2009/candidate.php?candidate_id=1856
,,,,,,,,,,,,http://myneta.info/ls2009/candidate.php?candidate_id=1855
,,,,0.0,,,,,0.0,,,http://myneta.info/ls2009/candidate.php?candidate_id=1854
,,,,,,,,,,,,http://myneta.info/ls2009/candidate.php?candidate_id=1853
,,0.0,,0.0,,,,0.0,0.0,,0.0,http://myneta.info/ls2009/candidate.php?candidate_id=1852
,2552115.0,,,,,,,,2552115.0,,,http://myneta.info/ls2009/candidate.php?candidate_id=1851
,65000.0,,,0.0,,,,,65000.0,,,http://myneta.info/ls2009/candidate.php?candidate_id=1850
,25000.0,,,,,,,,25000.0,,,http://myneta.info/ls2009/candidate.php?candidate_id=4652
,,,,,,,,,,,,http://myneta.info/ls2009/candidate.php?candidate_id=1859
,89225.0,,,0.0,,,,331709.0,420934.0,,,http://myneta.info/ls2009/candidate.php?candidate_id=4301
,46758.0,,,,,,,,46758.0,,,http://myneta.info/ls2009/candidate.php?candidate_id=2550
,,,,,,,,,,,,http://myneta.info/ls2009/candidate.php?candidate_id=4028
,,,,,,,,,,,,http://myneta.info/ls2009/candidate.php?candidate_id=6176
,,,,,,,,,,,,http://myneta.info/ls2009/candidate.php?candidate_id=140
,,,,,,,,,,,,http://myneta.info/ls2009/candidate.php?candidate_id=8159
,642320.0,,,,,,,,642320.0,,,http://myneta.info/ls2009/candidate.php?candidate_id=8158
,807500.0,,,,,,,,807500.0,,,http://myneta.info/ls2009/candidate.php?candidate_id=8155
,,,,,,,,,,,,http://myneta.info/ls2009/candidate.php?candidate_id=8154
,,,,,,,,,,,,http://myneta.info/ls2009/candidate.php?candidate_id=8157
,808038.0,,,3675.0,,,,,811713.0,,,http://myneta.info/ls2009/candidate.php?candidate_id=8156
,,,,,,,,,,,,http://myneta.info/ls2009/candidate.php?candidate_id=8151
,,,,,,,,,,,,http://myneta.info/ls2009/candidate.php?candidate_id=8150
,,,,,,,,,,,,http://myneta.info/ls2009/candidate.php?candidate_id=8153
,,,,,,,,,,,,http://myneta.info/ls2009/candidate.php?candidate_id=8152
,25513.0,,,,,,,,25513.0,,,http://myneta.info/ls2009/candidate.php?candidate_id=1149
,,,,,,,,,,,,http://myneta.info/ls2009/candidate.php?candidate_id=1148
,30000.0,,,,,,,,30000.0,,,http://myneta.info/ls2009/candidate.php?candidate_id=4318
,175000.0,,,,,,,,175000.0,,,http://myneta.info/ls2009/candidate.php?candidate_id=4649
,200000.0,,,,,,,,200000.0,,,http://myneta.info/ls2009/candidate.php?candidate_id=4645
,,,,,,,,,,,,http://myneta.info/ls2009/candidate.php?candidate_id=1140
,,,,,,,,,,,,http://myneta.info/ls2009/candidate.php?candidate_id=4647
,30000000.0,,,,,,,,30000000.0,,,http://myneta.info/ls2009/candidate.php?candidate_id=1142
,,3156.0,,,,,,,3156.0,,,http://myneta.info/ls2009/candidate.php?candidate_id=4317
,117349.0,,,,,,,,117349.0,,,http://myneta.info/ls2009/candidate.php?candidate_id=4316
,200000.0,,,,,,,,200000.0,,,http://myneta.info/ls2009/candidate.php?candidate_id=4643
,359070.0,,,,,,,,359070.0,,,http://myneta.info/ls2009/candidate.php?candidate_id=4642
,,,,,,,,,,,,http://myneta.info/ls2009/candidate.php?candidate_id=6642
,,,,,,,,,,,,http://myneta.info/ls2009/candidate.php?candidate_id=6641
,,,,,,,,,,,,http://myneta.info/ls2009/candidate.php?candidate_id=6640
,,,,,,,,,,,,http://myneta.info/ls2009/candidate.php?candidate_id=6647
,,,,269500.0,12791.0,,,,282291.0,,,http://myneta.info/ls2009/candidate.php?candidate_id=6644
,120000.0,,,,,,,,120000.0,,,http://myneta.info/ls2009/candidate.php?candidate_id=6648
,0.0,,,,,,,,0.0,,,http://myneta.info/ls2009/candidate.php?candidate_id=7668
,,,,0.0,,,,,0.0,,,http://myneta.info/ls2009/candidate.php?candidate_id=7669
,,,,97120.0,,,,,97120.0,,,http://myneta.info/ls2009/candidate.php?candidate_id=7662
,1133278.0,,,,,,,,1133278.0,,,http://myneta.info/ls2009/candidate.php?candidate_id=7663
,,,,,,,,,,,,http://myneta.info/ls2009/candidate.php?candidate_id=7660
,2782337.0,,,,,,,,2782337.0,,,http://myneta.info/ls2009/candidate.php?candidate_id=7661
,,,,,,,,,,,,http://myneta.info/ls2009/candidate.php?candidate_id=7666
,29000.0,,,,,,,,29000.0,,,http://myneta.info/ls2009/candidate.php?candidate_id=7667
,,,,,160.0,,,,160.0,,,http://myneta.info/ls2009/candidate.php?candidate_id=7664
,,,,,,,,,,,,http://myneta.info/ls2009/candidate.php?candidate_id=7665
,200000.0,,,,,,,,200000.0,,,http://myneta.info/ls2009/candidate.php?candidate_id=5156
,,,,,,,,,,,,http://myneta.info/ls2009/candidate.php?candidate_id=8410
,,,,,,,,,,,,http://myneta.info/ls2009/candidate.php?candidate_id=5319
,70000.0,,,,,,,,70000.0,,,http://myneta.info/ls2009/candidate.php?candidate_id=5131
,,,,,,,,,,,,http://myneta.info/ls2009/candidate.php?candidate_id=8412
,,,,,,,,,,,,http://myneta.info/ls2009/candidate.php?candidate_id=2940
,157774.0,,,,,,,,157774.0,,,http://myneta.info/ls2009/candidate.php?candidate_id=2941
,,,,,,,,,,,,http://myneta.info/ls2009/candidate.php?candidate_id=2942
,,,,,,,,,,,,http://myneta.info/ls2009/candidate.php?candidate_id=2943
,,0.0,,1242.0,,,,0.0,1242.0,,,http://myneta.info/ls2009/candidate.php?candidate_id=2944
,,,,,,,,,,,,http://myneta.info/ls2009/candidate.php?candidate_id=2945
,,,,,,,,,,,,http://myneta.info/ls2009/candidate.php?candidate_id=2946
,,,,,,,,,,,,http://myneta.info/ls2009/candidate.php?candidate_id=2947
,7476321.0,,,,,,,,7476321.0,,,http://myneta.info/ls2009/candidate.php?candidate_id=2948
,,,,,,,,,,,,http://myneta.info/ls2009/candidate.php?candidate_id=5134
,,,,,,,,,,,,http://myneta.info/ls2009/candidate.php?candidate_id=5135
,,,,,,,,,,,,http://myneta.info/ls2009/candidate.php?candidate_id=8416
,,,,,,,,,4200000.0,,,http://myneta.info/ls2009/candidate.php?candidate_id=1925
,,,,,,,,,,,,http://myneta.info/ls2009/candidate.php?candidate_id=5138
,858000.0,,,,,,,,858000.0,,,http://myneta.info/ls2009/candidate.php?candidate_id=3549
,5000.0,,,,,,,,5000.0,,,http://myneta.info/ls2009/candidate.php?candidate_id=3548
,98000.0,,,,,,,,98000.0,,,http://myneta.info/ls2009/candidate.php?candidate_id=3547
,,,,,,,,,,,,http://myneta.info/ls2009/candidate.php?candidate_id=3546
,0.0,,,,,,,,0.0,,,http://myneta.info/ls2009/candidate.php?candidate_id=3545
,,,,,,,,,,,,http://myneta.info/ls2009/candidate.php?candidate_id=3544
,,,,,,,,,,,,http://myneta.info/ls2009/candidate.php?candidate_id=3543
,1822149.0,,,,,,,,1822149.0,,,http://myneta.info/ls2009/candidate.php?candidate_id=3542
,,,,,,,,,,,,http://myneta.info/ls2009/candidate.php?candidate_id=3541
,,,,,,,,,,,,http://myneta.info/ls2009/candidate.php?candidate_id=3540
,535000.0,,,,,,,,535000.0,,,http://myneta.info/ls2009/candidate.php?candidate_id=2949
,,,,,,,,,,,,http://myneta.info/ls2009/candidate.php?candidate_id=5314
,,,,,,,,,,,,http://myneta.info/ls2009/candidate.php?candidate_id=5237
,,,,,,,,,,,,http://myneta.info/ls2009/candidate.php?candidate_id=5236
,,,,,,,,,,,,http://myneta.info/ls2009/candidate.php?candidate_id=5234
,433543.0,,,,,,,,433543.0,,,http://myneta.info/ls2009/candidate.php?candidate_id=5233
,125000.0,,,,,,,,125000.0,,,http://myneta.info/ls2009/candidate.php?candidate_id=5232
,,,,,,,,,,,,http://myneta.info/ls2009/candidate.php?candidate_id=5231
,,,,,,,,,,,,http://myneta.info/ls2009/candidate.php?candidate_id=5230
,,0.0,,,,,,,0.0,,0.0,http://myneta.info/ls2009/candidate.php?candidate_id=5239
,,,,,,,,,,,,http://myneta.info/ls2009/candidate.php?candidate_id=5238
,,,,0.0,,,,,0.0,,,http://myneta.info/ls2009/candidate.php?candidate_id=8362
,1538546.0,,,,,,,,1538546.0,,,http://myneta.info/ls2009/candidate.php?candidate_id=8363
,986068.0,,,,,,,,986068.0,,,http://myneta.info/ls2009/candidate.php?candidate_id=8979
,,0.0,,0.0,,,,0.0,0.0,0.0,0.0,http://myneta.info/ls2009/candidate.php?candidate_id=8978
,,,,,,,,,,,,http://myneta.info/ls2009/candidate.php?candidate_id=8973
,,,,,,,,,,,,http://myneta.info/ls2009/candidate.php?candidate_id=8972
,,,,,,,,,,,,http://myneta.info/ls2009/candidate.php?candidate_id=8971
,,,,,,,,,,,,http://myneta.info/ls2009/candidate.php?candidate_id=8970
,,,,,,,,,,,,http://myneta.info/ls2009/candidate.php?candidate_id=8977
,,,,,,,,,,,,http://myneta.info/ls2009/candidate.php?candidate_id=8976
,,,,,,,,,,,,http://myneta.info/ls2009/candidate.php?candidate_id=8975
,,,,,,,,,,,,http://myneta.info/ls2009/candidate.php?candidate_id=8974
,,,,0.0,,,,,476497.68,,,http://myneta.info/ls2009/candidate.php?candidate_id=7899
,88000.0,,,,,,,,88000.0,,,http://myneta.info/ls2009/candidate.php?candidate_id=7898
,,,,,,,,,,,,http://myneta.info/ls2009/candidate.php?candidate_id=7521
,,,,,,,,,,,,http://myneta.info/ls2009/candidate.php?candidate_id=7891
,8840000.0,,,0.0,,,,,8840000.0,,,http://myneta.info/ls2009/candidate.php?candidate_id=7890
,,,,,,,,,,,,http://myneta.info/ls2009/candidate.php?candidate_id=7893
,,,,15000.0,5105.0,130019.0,,,150124.0,,,http://myneta.info/ls2009/candidate.php?candidate_id=7892
,,,,,,,,,,,,http://myneta.info/ls2009/candidate.php?candidate_id=7895
,,,,,,,,,,,,http://myneta.info/ls2009/candidate.php?candidate_id=7894
,,,,,,,,,,,,http://myneta.info/ls2009/candidate.php?candidate_id=7897
,,,,,,,,,,,,http://myneta.info/ls2009/candidate.php?candidate_id=7896
,,,,4363.0,,,,,551180.8,,,http://myneta.info/ls2009/candidate.php?candidate_id=5564
,,,,,,,,,,,,http://myneta.info/ls2009/candidate.php?candidate_id=8368
,,,,61970.0,,,,,1951970.0,,,http://myneta.info/ls2009/candidate.php?candidate_id=5563
,,,,,,,,,,,,http://myneta.info/ls2009/candidate.php?candidate_id=7782
,,,,,,,,,,,,http://myneta.info/ls2009/candidate.php?candidate_id=5562
,,,,0.0,,,,,0.0,,,http://myneta.info/ls2009/candidate.php?candidate_id=8841
,,,,,,,,,,,,http://myneta.info/ls2009/candidate.php?candidate_id=8840
,,,,,,,,,,,,http://myneta.info/ls2009/candidate.php?candidate_id=4124
,,,,,,,,,,,,http://myneta.info/ls2009/candidate.php?candidate_id=4125
,200000.0,,,,,,,,200000.0,,,http://myneta.info/ls2009/candidate.php?candidate_id=1446
,30000.0,,,,,,,,30000.0,,,http://myneta.info/ls2009/candidate.php?candidate_id=1331
,,,200000.0,,,,,,200000.0,,,http://myneta.info/ls2009/candidate.php?candidate_id=1336
,,,,,,,,,,,,http://myneta.info/ls2009/candidate.php?candidate_id=4121
,,,,,,,,,,,,http://myneta.info/ls2009/candidate.php?candidate_id=4122
,,,,,,,,,,,,http://myneta.info/ls2009/candidate.php?candidate_id=4123
,,,,,,,,,,,,http://myneta.info/ls2009/candidate.php?candidate_id=1338
,240000.0,,,,,,,,240000.0,,,http://myneta.info/ls2009/candidate.php?candidate_id=1339
,,,,,,,,,,,,http://myneta.info/ls2009/candidate.php?candidate_id=4128
,,,,,,,,,,,,http://myneta.info/ls2009/candidate.php?candidate_id=1449
,,,,,,,,,,,,http://myneta.info/ls2009/candidate.php?candidate_id=9141
,,,,,,,,,,,,http://myneta.info/ls2009/candidate.php?candidate_id=9140
,519121.0,,,53450.0,,,,,572571.0,,,http://myneta.info/ls2009/candidate.php?candidate_id=9143
,7500000.0,,,,,,,,7500000.0,,,http://myneta.info/ls2009/candidate.php?candidate_id=9142
,,,,0.0,,,,,0.0,,,http://myneta.info/ls2009/candidate.php?candidate_id=8849
,,,,,,,,,,,,http://myneta.info/ls2009/candidate.php?candidate_id=9147
,,,,,,,,,,,,http://myneta.info/ls2009/candidate.php?candidate_id=9146
,,,,,,,,,,,,http://myneta.info/ls2009/candidate.php?candidate_id=9149
,150000.0,,,,,,,,150000.0,,,http://myneta.info/ls2009/candidate.php?candidate_id=9148
,2087888.0,,,172100.0,,,,,2259988.0,,,http://myneta.info/ls2009/candidate.php?candidate_id=8848
,,,,,,,,,,,,http://myneta.info/ls2009/candidate.php?candidate_id=56
,,,,,,,,,,,,http://myneta.info/ls2009/candidate.php?candidate_id=57
,,,,,,,,,,,,http://myneta.info/ls2009/candidate.php?candidate_id=54
,,,,,,,,,,,,http://myneta.info/ls2009/candidate.php?candidate_id=55
,,,,,,,,,,,,http://myneta.info/ls2009/candidate.php?candidate_id=52
,,,,,,,,,,,,http://myneta.info/ls2009/candidate.php?candidate_id=51
,,,,,,,,,,,,http://myneta.info/ls2009/candidate.php?candidate_id=58
,,,,,,,,,,,,http://myneta.info/ls2009/candidate.php?candidate_id=59
,600000.0,,,,,,,,600000.0,,,http://myneta.info/ls2009/candidate.php?candidate_id=509
,25000.0,,,,,,,,25000.0,,,http://myneta.info/ls2009/candidate.php?candidate_id=508
,,,,70863.0,,,,,70863.0,,,http://myneta.info/ls2009/candidate.php?candidate_id=858
,,,,,,,,,,,,http://myneta.info/ls2009/candidate.php?candidate_id=503
,600000.0,,,,,,,,600000.0,,,http://myneta.info/ls2009/candidate.php?candidate_id=854
,,,,,,,,,,,,http://myneta.info/ls2009/candidate.php?candidate_id=501
,,,,,,,,,,,,http://myneta.info/ls2009/candidate.php?candidate_id=856
,,,,,,,,,,,,http://myneta.info/ls2009/candidate.php?candidate_id=507
,2988611.0,0.0,,0.0,,,,3627.0,2992238.0,,,http://myneta.info/ls2009/candidate.php?candidate_id=850
,600000.0,,,,23990.0,,0.0,,623990.0,,,http://myneta.info/ls2009/candidate.php?candidate_id=505
,,,,,,,,,,,,http://myneta.info/ls2009/candidate.php?candidate_id=852
,,,,0.0,,,,,0.0,,,http://myneta.info/ls2009/candidate.php?candidate_id=4192
,,,,,,,,,,,,http://myneta.info/ls2009/candidate.php?candidate_id=7307
,,,,,,,,,,,,http://myneta.info/ls2009/candidate.php?candidate_id=7477
,,,,,,,,,,,,http://myneta.info/ls2009/candidate.php?candidate_id=7309
,,,,,,,,,,,,http://myneta.info/ls2009/candidate.php?candidate_id=7475
,,,,,,,,,,,,http://myneta.info/ls2009/candidate.php?candidate_id=7474
,,,,,,,,,28000.0,,,http://myneta.info/ls2009/candidate.php?candidate_id=7473
,,,,,,,,,,,,http://myneta.info/ls2009/candidate.php?candidate_id=7472
,,,,,,,,,,,,http://myneta.info/ls2009/candidate.php?candidate_id=7471
,,,,,,,,,,,,http://myneta.info/ls2009/candidate.php?candidate_id=7656
,,,,,,,,,,,,http://myneta.info/ls2009/candidate.php?candidate_id=7479
,62500.0,,,,,,,,62500.0,,,http://myneta.info/ls2009/candidate.php?candidate_id=7478
,,,,,,,,,,,,http://myneta.info/ls2009/candidate.php?candidate_id=4780
,,,,,,,,,,,,http://myneta.info/ls2009/candidate.php?candidate_id=4781
,40000.0,,,,,,,,40000.0,,,http://myneta.info/ls2009/candidate.php?candidate_id=4782
,,,,,,,,,,,,http://myneta.info/ls2009/candidate.php?candidate_id=5052
,,,,,,,,,,,,http://myneta.info/ls2009/candidate.php?candidate_id=4784
,,,,,,,,,,,,http://myneta.info/ls2009/candidate.php?candidate_id=4785
,,,,,,,,,,,,http://myneta.info/ls2009/candidate.php?candidate_id=4786
,66572.0,,,,,,,,66572.0,,,http://myneta.info/ls2009/candidate.php?candidate_id=4787
,104949.0,,,,,,,,104949.0,,,http://myneta.info/ls2009/candidate.php?candidate_id=4788
,,,,,,,,,,,,http://myneta.info/ls2009/candidate.php?candidate_id=4789
,,,,,,,,,,,,http://myneta.info/ls2009/candidate.php?candidate_id=5159
,,,,,,,,,,,,http://myneta.info/ls2009/candidate.php?candidate_id=6258
,,,,,,,,,,,,http://myneta.info/ls2009/candidate.php?candidate_id=4220
,205773.0,,,,,,,,205773.0,,,http://myneta.info/ls2009/candidate.php?candidate_id=5051
,163246.0,,,,,,,,163246.0,,,http://myneta.info/ls2009/candidate.php?candidate_id=8366
,0.0,,,,,,,,0.0,,,http://myneta.info/ls2009/candidate.php?candidate_id=8367
,83203.0,,,,,,,,83203.0,,,http://myneta.info/ls2009/candidate.php?candidate_id=8364
,,,,,,,,,,,,http://myneta.info/ls2009/candidate.php?candidate_id=8365
,,,,,,,,,,,,http://myneta.info/ls2009/candidate.php?candidate_id=7789
,,,,,,,,,1454619.0,,14619.0,http://myneta.info/ls2009/candidate.php?candidate_id=7788
,,,,,,,,,,,,http://myneta.info/ls2009/candidate.php?candidate_id=8360
,,,,,,,,,,,,http://myneta.info/ls2009/candidate.php?candidate_id=7785
,,,,,,,,,,,,http://myneta.info/ls2009/candidate.php?candidate_id=7784
,28000.0,,,,,,,,28000.0,,,http://myneta.info/ls2009/candidate.php?candidate_id=7787
,24888.0,,,,,,,,24888.0,,,http://myneta.info/ls2009/candidate.php?candidate_id=7786
,,,,,,,,,1633744.0,,,http://myneta.info/ls2009/candidate.php?candidate_id=7781
,,,,,,,,,,,,http://myneta.info/ls2009/candidate.php?candidate_id=7780
,,,,,,,,,,,,http://myneta.info/ls2009/candidate.php?candidate_id=7783
,,,,,,,,,,,,http://myneta.info/ls2009/candidate.php?candidate_id=8369
,200000.0,,,,,,,,200000.0,,,http://myneta.info/ls2009/candidate.php?candidate_id=4876
,300000.0,,,,,,,,300000.0,,,http://myneta.info/ls2009/candidate.php?candidate_id=4877
,,,,,,,,,362156.0,,,http://myneta.info/ls2009/candidate.php?candidate_id=4874
,316223.0,,,,,,,,316223.0,,,http://myneta.info/ls2009/candidate.php?candidate_id=4875
,,,,,,,,,,,,http://myneta.info/ls2009/candidate.php?candidate_id=4872
,,,,,,,,,,,,http://myneta.info/ls2009/candidate.php?candidate_id=4873
,,,,,,,,,,,,http://myneta.info/ls2009/candidate.php?candidate_id=4871
,,,,,,,,,421000.0,,,http://myneta.info/ls2009/candidate.php?candidate_id=6252
,,,,,,,,,,,,http://myneta.info/ls2009/candidate.php?candidate_id=4878
,,,,,,,,,,,,http://myneta.info/ls2009/candidate.php?candidate_id=4879
,,,,,,,,,,,,http://myneta.info/ls2009/candidate.php?candidate_id=6786
,,,,,,,,,157500.0,,,http://myneta.info/ls2009/candidate.php?candidate_id=6785
,40000.0,,,,,,,,40000.0,,,http://myneta.info/ls2009/candidate.php?candidate_id=6782
,,,,,,,,,,,,http://myneta.info/ls2009/candidate.php?candidate_id=6783
,,,,,,,,,,,,http://myneta.info/ls2009/candidate.php?candidate_id=5057
,,,,,,,,,,,,http://myneta.info/ls2009/candidate.php?candidate_id=6789
,,,,,,,,,,,,http://myneta.info/ls2009/candidate.php?candidate_id=3378
,,,,,,,,,,,,http://myneta.info/ls2009/candidate.php?candidate_id=3379
,,,,3964.0,,,,,3964.0,,,http://myneta.info/ls2009/candidate.php?candidate_id=7834
,235000.0,,,,,,,,235000.0,,,http://myneta.info/ls2009/candidate.php?candidate_id=3370
,475000.0,,,,,,,,475000.0,,,http://myneta.info/ls2009/candidate.php?candidate_id=3371
,,,,,,,,,,,,http://myneta.info/ls2009/candidate.php?candidate_id=3372
,200120.0,,,,,,,,200120.0,,,http://myneta.info/ls2009/candidate.php?candidate_id=3373
,,,,,,,,,,,,http://myneta.info/ls2009/candidate.php?candidate_id=3374
,,,,,,,,,,,,http://myneta.info/ls2009/candidate.php?candidate_id=3375
,,,,,,,,,,,,http://myneta.info/ls2009/candidate.php?candidate_id=3376
,,,,,,,,,,,,http://myneta.info/ls2009/candidate.php?candidate_id=6257
,400000.0,,,,,,,,,,,http://myneta.info/ls2014/candidate.php?candidate_id=268
,1890000.0,,,,,,,,260000.0,,,http://myneta.info/ls2014/candidate.php?candidate_id=260
,,,,,,,,,,,,http://myneta.info/ls2014/candidate.php?candidate_id=263
,,,,,,,,,,,,http://myneta.info/ls2014/candidate.php?candidate_id=264
,502699.0,,,,,,,,83000.0,,,http://myneta.info/ls2014/candidate.php?candidate_id=265
,100000.0,,,,,,,,100000.0,,,http://myneta.info/ls2014/candidate.php?candidate_id=266
,,,,,,,,,,,,http://myneta.info/ls2014/candidate.php?candidate_id=7929
,,,,,,,,,,,,http://myneta.info/ls2014/candidate.php?candidate_id=7928
,,,,,,,,,,,,http://myneta.info/ls2014/candidate.php?candidate_id=7299
,,,,,,,,,,,,http://myneta.info/ls2014/candidate.php?candidate_id=7298
,,,,,,,,,,,,http://myneta.info/ls2014/candidate.php?candidate_id=7295
,,,,,,,,,,,,http://myneta.info/ls2014/candidate.php?candidate_id=7294
,,,,,,,,,,,,http://myneta.info/ls2014/candidate.php?candidate_id=7297
,,,,,,,,,,,,http://myneta.info/ls2014/candidate.php?candidate_id=7296
,6660000.0,,32163000.0,,,,,,46744000.0,,,http://myneta.info/ls2014/candidate.php?candidate_id=7927
,,,,,,,,,,,,http://myneta.info/ls2014/candidate.php?candidate_id=7290
,,,,,,,,,,,,http://myneta.info/ls2014/candidate.php?candidate_id=7925
,,,,,,,,,4675760.0,,,http://myneta.info/ls2014/candidate.php?candidate_id=7924
,600000.0,,,,,,,,600000.0,,,http://myneta.info/ls2014/candidate.php?candidate_id=4474
