,detail,url
12628,Brief Details of IPCs 1 charges related to Disobedience to order duly promulgated by public servant (IPC Section-188),http://myneta.info/loksabha2004/candidate.php?candidate_id=900
12629,Brief Details of IPCs 1 charges related to Voluntarily causing hurt by dangerous weapons or means (IPC Section-324,http://myneta.info/ls2009/candidate.php?candidate_id=6313
12630,1 charges related to  rioting (IPC Section-147,http://myneta.info/ls2009/candidate.php?candidate_id=6313
12631,"1 charges related to Rioting, armed with deadly weapon (IPC Section-148",http://myneta.info/ls2009/candidate.php?candidate_id=6313
12632,1 charges related to Every member of unlawful assembly guilty of offence committed in prosecution of common object (IPC Section-149,http://myneta.info/ls2009/candidate.php?candidate_id=6313
12633,1 charges related to  wrongful restraint (IPC Section-341,http://myneta.info/ls2009/candidate.php?candidate_id=6313
12634,1 charges related to  voluntarily causing hurt (IPC Section-323,http://myneta.info/ls2009/candidate.php?candidate_id=6313
12635,1 charges related to Danger or obstruction in public way or line of navigation (IPC Section-283),http://myneta.info/ls2009/candidate.php?candidate_id=6313
12636,"Brief Details of IPCs 1 charges related to False information, with intent to cause public servant to use his lawful power to the injury of another person (IPC Section-182)",http://myneta.info/ls2009/candidate.php?candidate_id=6317
12637,Brief Details of IPCs 1 charges related to  criminal intimidation (IPC Section-506,http://myneta.info/ls2014/candidate.php?candidate_id=1549
12638,1 charges related to Attempt to murder (IPC Section-307,http://myneta.info/ls2014/candidate.php?candidate_id=1549
12639,1 charges related to  rioting (IPC Section-147,http://myneta.info/ls2014/candidate.php?candidate_id=1549
12640,"1 charges related to Rioting, armed with deadly weapon (IPC Section-148",http://myneta.info/ls2014/candidate.php?candidate_id=1549
12641,1 charges related to Every member of unlawful assembly guilty of offence committed in prosecution of common object (IPC Section-149,http://myneta.info/ls2014/candidate.php?candidate_id=1549
12642,1 charges related to Obscene acts and songs (IPC Section-294,http://myneta.info/ls2014/candidate.php?candidate_id=1549
12643,1 charges related to  voluntarily causing hurt (IPC Section-323),http://myneta.info/ls2014/candidate.php?candidate_id=1549
12644,Brief Details of IPCs,http://myneta.info/loksabha2004/candidate.php?candidate_id=1828
12645,"Brief Details of IPCs 1 charges related to Waging, or attempting to wage war, or abetting waging of war, against the Government of India (IPC Section-121",http://myneta.info/ls2009/candidate.php?candidate_id=6087
12646,1 charges related to Concealing design to commit offence punishable with imprisonment (IPC Section-120),http://myneta.info/ls2009/candidate.php?candidate_id=6087
12647,Brief Details of IPCs 1 charges related to  robbery (IPC Section-392,http://myneta.info/ls2009/candidate.php?candidate_id=5505
12648,1 charges related to Kidnapping or abducting in order to murder (IPC Section-364,http://myneta.info/ls2009/candidate.php?candidate_id=5505
12649,3 charges related to  rioting (IPC Section-147,http://myneta.info/ls2009/candidate.php?candidate_id=5505
12650,"3 charges related to Rioting, armed with deadly weapon (IPC Section-148",http://myneta.info/ls2009/candidate.php?candidate_id=5505
12651,3 charges related to Intentional insult with intent to provoke breach of the peace (IPC Section-504,http://myneta.info/ls2009/candidate.php?candidate_id=5505
12652,3 charges related to  criminal intimidation (IPC Section-506,http://myneta.info/ls2009/candidate.php?candidate_id=5505
12653,2 charges related to  voluntarily causing hurt (IPC Section-323,http://myneta.info/ls2009/candidate.php?candidate_id=5505
12654,2 charges related to  assault or criminal force otherwise than on grave provocation (IPC Section-352,http://myneta.info/ls2009/candidate.php?candidate_id=5505
12655,1 charges related to Punishment of criminal conspiracy (IPC Section-120B),http://myneta.info/ls2009/candidate.php?candidate_id=5505
12656,Brief Details of IPCs 1 charges related to False statement on oath or affirmation to public servant or person authorized to administer an oath or affirmation (IPC Section-181,http://myneta.info/ls2009/candidate.php?candidate_id=5503
12657,1 charges related to Cheating and dishonestly inducing delivery of property (IPC Section-420,http://myneta.info/ls2009/candidate.php?candidate_id=5503
12658,"1 charges related to Forgery of valuable security, will, etc. (IPC Section-467",http://myneta.info/ls2009/candidate.php?candidate_id=5503
12659,1 charges related to Forgery for purpose of cheating (IPC Section-468,http://myneta.info/ls2009/candidate.php?candidate_id=5503
12660,1 charges related to Using as genuine a forged document or electronic record (IPC Section-471),http://myneta.info/ls2009/candidate.php?candidate_id=5503
12661,Brief Details of IPCs 1 charges related to Assault or criminal force to deter public servant from discharge of his duty (IPC Section-353),http://myneta.info/ls2014/candidate.php?candidate_id=5038
12662,Brief Details of IPCs 3 charges related to  bribery (IPC Section-171E,http://myneta.info/ls2014/candidate.php?candidate_id=7018
12663,3 charges related to Bribery (IPC Section-171B,http://myneta.info/ls2014/candidate.php?candidate_id=7018
12664,1 charges related to Disobedience to order duly promulgated by public servant (IPC Section-188),http://myneta.info/ls2014/candidate.php?candidate_id=7018
12665,Brief Details of IPCs 1 charges related to  criminal trespass (IPC Section-447,http://myneta.info/ls2014/candidate.php?candidate_id=1964
12666,1 charges related to Mischief causing damage to the amount of fifty rupees (IPC Section-427),http://myneta.info/ls2014/candidate.php?candidate_id=1964
12667,Brief Details of IPCs 1 charges related to Attempt to murder (IPC Section-307,http://myneta.info/ls2009/candidate.php?candidate_id=2418
12668,1 charges related to Voluntarily causing grievous hurt by dangerous weapons or means (IPC Section-326,http://myneta.info/ls2009/candidate.php?candidate_id=2418
12669,1 charges related to Voluntarily causing hurt on provocation (IPC Section-334,http://myneta.info/ls2009/candidate.php?candidate_id=2418
12670,1 charges related to Abettor present when offence is committed (IPC Section-114,http://myneta.info/ls2009/candidate.php?candidate_id=2418
12671,1 charges related to Disobedience to order duly promulgated by public servant (IPC Section-188,http://myneta.info/ls2009/candidate.php?candidate_id=2418
12672,1 charges related to Being member of an unlawful assembly (IPC Section-143,http://myneta.info/ls2009/candidate.php?candidate_id=2418
12673,1 charges related to  rioting (IPC Section-147,http://myneta.info/ls2009/candidate.php?candidate_id=2418
12674,1 charges related to Voluntarily causing hurt to deter public servant from his duty (IPC Section-332,http://myneta.info/ls2009/candidate.php?candidate_id=2418
12675,1 charges related to Intentional insult with intent to provoke breach of the peace (IPC Section-504,http://myneta.info/ls2009/candidate.php?candidate_id=2418
12676,1 charges related to  wrongful Confinement (IPC Section-342),http://myneta.info/ls2009/candidate.php?candidate_id=2418
12677,Brief Details of IPCs 1 charges related to Punishment of criminal conspiracy (IPC Section-120B,http://myneta.info/ls2009/candidate.php?candidate_id=2412
12678,1 charges related to Resistance or obstruction by a person to his lawful apprehension (IPC Section-224,http://myneta.info/ls2009/candidate.php?candidate_id=2412
12679,1 charges related to Resistance or obstruction to lawful apprehension of another person (IPC Section-225),http://myneta.info/ls2009/candidate.php?candidate_id=2412
12680,Brief Details of IPCs 1 charges related to Disobedience to order duly promulgated by public servant (IPC Section-188,http://myneta.info/ls2014/candidate.php?candidate_id=6420
12681,1 charges related to Being member of an unlawful assembly (IPC Section-143),http://myneta.info/ls2014/candidate.php?candidate_id=6420
12682,Brief Details of IPCs 1 charges related to  wrongful restraint (IPC Section-341,http://myneta.info/ls2009/candidate.php?candidate_id=2410
12683,1 charges related to Abettor present when offence is committed (IPC Section-114,http://myneta.info/ls2009/candidate.php?candidate_id=2410
12684,1 charges related to Intentional insult with intent to provoke breach of the peace (IPC Section-504,http://myneta.info/ls2009/candidate.php?candidate_id=2410
12685,1 charges related to  criminal intimidation (IPC Section-506,http://myneta.info/ls2009/candidate.php?candidate_id=2410
12686,1 charges related to Punishment of offences committed within India (IPC Section-2,http://myneta.info/ls2009/candidate.php?candidate_id=2410
12687,1 charges related to Being member of an unlawful assembly (IPC Section-143,http://myneta.info/ls2009/candidate.php?candidate_id=2410
12688,1 charges related to  rioting (IPC Section-147,http://myneta.info/ls2009/candidate.php?candidate_id=2410
12689,"1 charges related to Rioting, armed with deadly weapon (IPC Section-148",http://myneta.info/ls2009/candidate.php?candidate_id=2410
12690,1 charges related to Every member of unlawful assembly guilty of offence committed in prosecution of common object (IPC Section-149),http://myneta.info/ls2009/candidate.php?candidate_id=2410
12691,Brief Details of IPCs 2 charges related to Attempt to murder (IPC Section-307,http://myneta.info/ls2014/candidate.php?candidate_id=8066
12692,"1 charges related to Causing disappearance of evidence of offence, or giving false information to screen offender (IPC Section-201",http://myneta.info/ls2014/candidate.php?candidate_id=8066
12693,"1 charges related to Theft in dwelling house, etc. (IPC Section-380",http://myneta.info/ls2014/candidate.php?candidate_id=8066
12694,1 charges related to Dishonestly receiving stolen property (IPC Section-411,http://myneta.info/ls2014/candidate.php?candidate_id=8066
12695,1 charges related to Voluntarily causing hurt to deter public servant from his duty (IPC Section-332,http://myneta.info/ls2014/candidate.php?candidate_id=8066
12696,1 charges related to  criminal intimidation (IPC Section-506,http://myneta.info/ls2014/candidate.php?candidate_id=8066
12697,"1 charges related to Mischief by destroying or moving, etc., a land- mark fixed by public authority Mischief by fire or explosive substance with intent to cause damage to amount of one hundred or (in case of agricultural produce",http://myneta.info/ls2014/candidate.php?candidate_id=8066
12698,ten rupees (IPC Section-435,http://myneta.info/ls2014/candidate.php?candidate_id=8066
12699,1 charges related to Causing death by negligence (IPC Section-304A,http://myneta.info/ls2014/candidate.php?candidate_id=8066
12700,2 charges related to  rioting (IPC Section-147,http://myneta.info/ls2014/candidate.php?candidate_id=8066
12701,"2 charges related to Rioting, armed with deadly weapon (IPC Section-148",http://myneta.info/ls2014/candidate.php?candidate_id=8066
12702,2 charges related to Every member of unlawful assembly guilty of offence committed in prosecution of common object (IPC Section-149,http://myneta.info/ls2014/candidate.php?candidate_id=8066
12703,2 charges related to Act endangering life or personal safety of others (IPC Section-336,http://myneta.info/ls2014/candidate.php?candidate_id=8066
12704,2 charges related to Intentional insult with intent to provoke breach of the peace (IPC Section-504,http://myneta.info/ls2014/candidate.php?candidate_id=8066
12705,2 charges related to Disobedience to order duly promulgated by public servant (IPC Section-188,http://myneta.info/ls2014/candidate.php?candidate_id=8066
12706,1 charges related to Giving false information respecting an offence committed (IPC Section-203,http://myneta.info/ls2014/candidate.php?candidate_id=8066
12707,"1 charges related to False information, with intent to cause public servant to use his lawful power to the injury of another person (IPC Section-182",http://myneta.info/ls2014/candidate.php?candidate_id=8066
12708,1 charges related to Obstructing public servant in discharge of public functions (IPC Section-186,http://myneta.info/ls2014/candidate.php?candidate_id=8066
12709,1 charges related to Assault or criminal force to deter public servant from discharge of his duty (IPC Section-353,http://myneta.info/ls2014/candidate.php?candidate_id=8066
12710,1 charges related to Causing grievous hurt by act endangering life or personal safety of others (IPC Section-338,http://myneta.info/ls2014/candidate.php?candidate_id=8066
12711,1 charges related to Acts done by several persons in furtherance of common intention (IPC Section-34,http://myneta.info/ls2014/candidate.php?candidate_id=8066
12712,1 charges related to Mischief causing damage to the amount of fifty rupees (IPC Section-427,http://myneta.info/ls2014/candidate.php?candidate_id=8066
12713,1 charges related to Punishment of criminal conspiracy (IPC Section-120B),http://myneta.info/ls2014/candidate.php?candidate_id=8066
12714,Brief Details of IPCs 1 charges related to Personating a public servant (IPC Section-170,http://myneta.info/loksabha2004/candidate.php?candidate_id=956
12715,1 charges related to  defamation (IPC Section-500,http://myneta.info/loksabha2004/candidate.php?candidate_id=956
12716,1 charges related to Printing or engraving matter known to be defamatory (IPC Section-501,http://myneta.info/loksabha2004/candidate.php?candidate_id=956
12717,1 charges related to Acts done by several persons in furtherance of common intention (IPC Section-34),http://myneta.info/loksabha2004/candidate.php?candidate_id=956
12718,Brief Details of IPCs 1 charges related to  criminal intimidation (IPC Section-506,http://myneta.info/ls2014/candidate.php?candidate_id=1966
12719,2 charges related to Being member of an unlawful assembly (IPC Section-143,http://myneta.info/ls2014/candidate.php?candidate_id=1966
12720,2 charges related to  rioting (IPC Section-147,http://myneta.info/ls2014/candidate.php?candidate_id=1966
12721,"1 charges related to Rioting, armed with deadly weapon (IPC Section-148",http://myneta.info/ls2014/candidate.php?candidate_id=1966
12722,1 charges related to  voluntarily causing hurt (IPC Section-323,http://myneta.info/ls2014/candidate.php?candidate_id=1966
12723,1 charges related to  wrongful Confinement (IPC Section-342,http://myneta.info/ls2014/candidate.php?candidate_id=1966
12724,"1 charges related to Word, gesture or act intended to insult the modesty of a woman (IPC Section-509",http://myneta.info/ls2014/candidate.php?candidate_id=1966
12725,1 charges related to Danger or obstruction in public way or line of navigation (IPC Section-283,http://myneta.info/ls2014/candidate.php?candidate_id=1966
12726,1 charges related to Disobedience to order duly promulgated by public servant (IPC Section-188),http://myneta.info/ls2014/candidate.php?candidate_id=1966
12727,Brief Details of IPCs 1 charges related to Husband or relative of husband of a woman subjecting her to cruelty (IPC Section-498A,http://myneta.info/ls2014/candidate.php?candidate_id=8904
12728,1 charges related to  criminal intimidation (IPC Section-506,http://myneta.info/ls2014/candidate.php?candidate_id=8904
12729,1 charges related to Acts done by several persons in furtherance of common intention (IPC Section-34),http://myneta.info/ls2014/candidate.php?candidate_id=8904
12730,Brief Details of IPCs 1 charges related to Obscene acts and songs (IPC Section-294,http://myneta.info/ls2009/candidate.php?candidate_id=492
12731,1 charges related to  voluntarily causing hurt (IPC Section-323,http://myneta.info/ls2009/candidate.php?candidate_id=492
12732,1 charges related to  criminal intimidation (IPC Section-506,http://myneta.info/ls2009/candidate.php?candidate_id=492
12733,1 charges related to Acts done by several persons in furtherance of common intention (IPC Section-34),http://myneta.info/ls2009/candidate.php?candidate_id=492
12734,Brief Details of IPCs 1 charges related to Voluntarily causing hurt by dangerous weapons or means (IPC Section-324,http://myneta.info/ls2009/candidate.php?candidate_id=9057
12735,"1 charges related to Rioting, armed with deadly weapon (IPC Section-148)",http://myneta.info/ls2009/candidate.php?candidate_id=9057
12736,Brief Details of IPCs,http://myneta.info/ls2009/candidate.php?candidate_id=9050
12737,Brief Details of IPCs 1 charges related to Cheating and dishonestly inducing delivery of property (IPC Section-420,http://myneta.info/loksabha2004/candidate.php?candidate_id=4461
12738,1 charges related to Punishment of criminal conspiracy (IPC Section-120B,http://myneta.info/loksabha2004/candidate.php?candidate_id=4461
12739,"1 charges related to Punishment of abetment if the act abetted is committed in consequence, and where no express provision is made for its punishment (IPC Section-109)",http://myneta.info/loksabha2004/candidate.php?candidate_id=4461
12740,Brief Details of IPCs 1 charges related to  voluntarily causing grievous hurt (IPC Section-325,http://myneta.info/loksabha2004/candidate.php?candidate_id=4462
12741,1 charges related to  rioting (IPC Section-147,http://myneta.info/loksabha2004/candidate.php?candidate_id=4462
12742,1 charges related to House-trespass in order to commit offence punishable with imprisonment (IPC Section-451,http://myneta.info/loksabha2004/candidate.php?candidate_id=4462
12743,1 charges related to Mischief causing damage to the amount of fifty rupees (IPC Section-427,http://myneta.info/loksabha2004/candidate.php?candidate_id=4462
12744,1 charges related to Harbouring persons hired for an unlawful assembly (IPC Section-157,http://myneta.info/loksabha2004/candidate.php?candidate_id=4462
12745,1 charges related to Being hired to take part in an unlawful assembly or riot (IPC Section-158,http://myneta.info/loksabha2004/candidate.php?candidate_id=4462
12746,1 charges related to Punishment of criminal conspiracy (IPC Section-120B),http://myneta.info/loksabha2004/candidate.php?candidate_id=4462
12747,Brief Details of IPCs 1 charges related to Being member of an unlawful assembly (IPC Section-143),http://myneta.info/ls2014/candidate.php?candidate_id=2750
12748,Brief Details of IPCs 1 charges related to Kidnapping or abducting in order to murder (IPC Section-364,http://myneta.info/ls2014/candidate.php?candidate_id=3827
12749,1 charges related to Attempt to murder (IPC Section-307,http://myneta.info/ls2014/candidate.php?candidate_id=3827
12750,1 charges related to  criminal intimidation (IPC Section-506,http://myneta.info/ls2014/candidate.php?candidate_id=3827
12751,1 charges related to Voluntarily causing hurt to deter public servant from his duty (IPC Section-332,http://myneta.info/ls2014/candidate.php?candidate_id=3827
12752,"1 charges related to Rioting, armed with deadly weapon (IPC Section-148",http://myneta.info/ls2014/candidate.php?candidate_id=3827
12753,1 charges related to Every member of unlawful assembly guilty of offence committed in prosecution of common object (IPC Section-149,http://myneta.info/ls2014/candidate.php?candidate_id=3827
12754,1 charges related to Assault or criminal force to deter public servant from discharge of his duty (IPC Section-353,http://myneta.info/ls2014/candidate.php?candidate_id=3827
12755,1 charges related to  voluntarily causing hurt (IPC Section-323,http://myneta.info/ls2014/candidate.php?candidate_id=3827
12756,1 charges related to Mischief causing damage to the amount of fifty rupees (IPC Section-427,http://myneta.info/ls2014/candidate.php?candidate_id=3827
12757,1 charges related to Causing hurt by act endangering life or personal safety of others (IPC Section-337,http://myneta.info/ls2014/candidate.php?candidate_id=3827
12758,1 charges related to  rioting (IPC Section-147),http://myneta.info/ls2014/candidate.php?candidate_id=3827
12759,Brief Details of IPCs 1 charges related to Mischief causing damage to the amount of fifty rupees (IPC Section-427,http://myneta.info/ls2009/candidate.php?candidate_id=1197
12760,1 charges related to  criminal intimidation (IPC Section-506,http://myneta.info/ls2009/candidate.php?candidate_id=1197
12761,1 charges related to Act endangering life or personal safety of others (IPC Section-336),http://myneta.info/ls2009/candidate.php?candidate_id=1197
12762,"Brief Details of IPCs 1 charges related to Mischief by destroying or moving, etc., a land- mark fixed by public authority Mischief by fire or explosive substance with intent to cause damage to amount of one hundred or (in case of agricultural produce",http://myneta.info/ls2014/candidate.php?candidate_id=888
12763,ten rupees (IPC Section-435,http://myneta.info/ls2014/candidate.php?candidate_id=888
12764,"1 charges related to Rioting, armed with deadly weapon (IPC Section-148",http://myneta.info/ls2014/candidate.php?candidate_id=888
12765,1 charges related to  wrongful restraint (IPC Section-341,http://myneta.info/ls2014/candidate.php?candidate_id=888
12766,1 charges related to Every member of unlawful assembly guilty of offence committed in prosecution of common object (IPC Section-149),http://myneta.info/ls2014/candidate.php?candidate_id=888
12767,Brief Details of IPCs 1 charges related to  theft (IPC Section-379,http://myneta.info/ls2014/candidate.php?candidate_id=4019
12768,1 charges related to  rioting (IPC Section-147,http://myneta.info/ls2014/candidate.php?candidate_id=4019
12769,"1 charges related to Rioting, armed with deadly weapon (IPC Section-148",http://myneta.info/ls2014/candidate.php?candidate_id=4019
12770,1 charges related to Every member of unlawful assembly guilty of offence committed in prosecution of common object (IPC Section-149,http://myneta.info/ls2014/candidate.php?candidate_id=4019
12771,1 charges related to  criminal trespass (IPC Section-447,http://myneta.info/ls2014/candidate.php?candidate_id=4019
12772,1 charges related to Assault or criminal force to deter public servant from discharge of his duty (IPC Section-353,http://myneta.info/ls2014/candidate.php?candidate_id=4019
12773,1 charges related to Mischief causing damage to the amount of fifty rupees (IPC Section-427),http://myneta.info/ls2014/candidate.php?candidate_id=4019
12774,Brief Details of IPCs 1 charges related to  defamation (IPC Section-500),http://myneta.info/ls2014/candidate.php?candidate_id=2429
12775,Brief Details of IPCs 2 charges related to Attempt to murder (IPC Section-307,http://myneta.info/ls2009/candidate.php?candidate_id=8620
12776,"1 charges related to Promoting enmity between different groups on grounds of religion, race, place of birth, residence, language, etc., and doing acts prejudicial to maintenance of harmony (IPC Section-153A",http://myneta.info/ls2009/candidate.php?candidate_id=8620
12777,1 charges related to  theft (IPC Section-379,http://myneta.info/ls2009/candidate.php?candidate_id=8620
12778,2 charges related to  rioting (IPC Section-147,http://myneta.info/ls2009/candidate.php?candidate_id=8620
12779,"2 charges related to Rioting, armed with deadly weapon (IPC Section-148",http://myneta.info/ls2009/candidate.php?candidate_id=8620
12780,1 charges related to Disobedience to order duly promulgated by public servant (IPC Section-188,http://myneta.info/ls2009/candidate.php?candidate_id=8620
12781,1 charges related to Assault or criminal force to deter public servant from discharge of his duty (IPC Section-353,http://myneta.info/ls2009/candidate.php?candidate_id=8620
12782,1 charges related to Voluntarily causing hurt to deter public servant from his duty (IPC Section-332,http://myneta.info/ls2009/candidate.php?candidate_id=8620
12783,1 charges related to Act endangering life or personal safety of others (IPC Section-336,http://myneta.info/ls2009/candidate.php?candidate_id=8620
12784,1 charges related to  criminal trespass (IPC Section-447,http://myneta.info/ls2009/candidate.php?candidate_id=8620
12785,1 charges related to Mischief causing damage to the amount of fifty rupees (IPC Section-427,http://myneta.info/ls2009/candidate.php?candidate_id=8620
12786,1 charges related to  voluntarily causing hurt (IPC Section-323),http://myneta.info/ls2009/candidate.php?candidate_id=8620
12787,Brief Details of IPCs 1 charges related to Mischief causing damage to the amount of fifty rupees (IPC Section-427),http://myneta.info/ls2014/candidate.php?candidate_id=953
12788,Brief Details of IPCs 1 charges related to Voluntarily causing hurt to deter public servant from his duty (IPC Section-332,http://myneta.info/ls2014/candidate.php?candidate_id=956
12789,1 charges related to Voluntarily causing hurt by dangerous weapons or means (IPC Section-324,http://myneta.info/ls2014/candidate.php?candidate_id=956
12790,1 charges related to Voluntarily causing grievous hurt by dangerous weapons or means (IPC Section-326,http://myneta.info/ls2014/candidate.php?candidate_id=956
12791,1 charges related to Attempt to murder (IPC Section-307,http://myneta.info/ls2014/candidate.php?candidate_id=956
12792,4 charges related to  rioting (IPC Section-147,http://myneta.info/ls2014/candidate.php?candidate_id=956
12793,3 charges related to Disobedience to order duly promulgated by public servant (IPC Section-188,http://myneta.info/ls2014/candidate.php?candidate_id=956
12794,3 charges related to Danger or obstruction in public way or line of navigation (IPC Section-283,http://myneta.info/ls2014/candidate.php?candidate_id=956
12795,3 charges related to Every member of unlawful assembly guilty of offence committed in prosecution of common object (IPC Section-149,http://myneta.info/ls2014/candidate.php?candidate_id=956
12796,2 charges related to Being member of an unlawful assembly (IPC Section-143,http://myneta.info/ls2014/candidate.php?candidate_id=956
12797,"2 charges related to Joining or continuing in unlawful assembly, knowing it has been commanded to disperse (IPC Section-145",http://myneta.info/ls2014/candidate.php?candidate_id=956
12798,"1 charges related to Rioting, armed with deadly weapon (IPC Section-148",http://myneta.info/ls2014/candidate.php?candidate_id=956
12799,1 charges related to  assault or criminal force otherwise than on grave provocation (IPC Section-352),http://myneta.info/ls2014/candidate.php?candidate_id=956
12800,Brief Details of IPCs 1 charges related to Being member of an unlawful assembly (IPC Section-143,http://myneta.info/ls2014/candidate.php?candidate_id=959
12801,1 charges related to  rioting (IPC Section-147,http://myneta.info/ls2014/candidate.php?candidate_id=959
12802,1 charges related to Every member of unlawful assembly guilty of offence committed in prosecution of common object (IPC Section-149,http://myneta.info/ls2014/candidate.php?candidate_id=959
12803,1 charges related to Danger or obstruction in public way or line of navigation (IPC Section-283,http://myneta.info/ls2014/candidate.php?candidate_id=959
12804,1 charges related to Assault or criminal force to deter public servant from discharge of his duty (IPC Section-353),http://myneta.info/ls2014/candidate.php?candidate_id=959
12805,"Brief Details of IPCs 1 charges related to Mischief by destroying or moving, etc., a land- mark fixed by public authority Mischief by fire or explosive substance with intent to cause damage to amount of one hundred or (in case of agricultural produce",http://myneta.info/ls2009/candidate.php?candidate_id=1998
12806,ten rupees (IPC Section-435,http://myneta.info/ls2009/candidate.php?candidate_id=1998
12807,1 charges related to Intentional insult with intent to provoke breach of the peace (IPC Section-504,http://myneta.info/ls2009/candidate.php?candidate_id=1998
12808,1 charges related to Acts done by several persons in furtherance of common intention (IPC Section-34),http://myneta.info/ls2009/candidate.php?candidate_id=1998
12809,Brief Details of IPCs 1 charges related to Disobedience to order duly promulgated by public servant (IPC Section-188),http://myneta.info/ls2014/candidate.php?candidate_id=88
12810,Brief Details of IPCs 1 charges related to Illegal payments in connection with an election (IPC Section-171H,http://myneta.info/ls2014/candidate.php?candidate_id=87
12811,2 charges related to  rioting (IPC Section-147,http://myneta.info/ls2014/candidate.php?candidate_id=87
12812,2 charges related to  voluntarily causing hurt (IPC Section-323,http://myneta.info/ls2014/candidate.php?candidate_id=87
12813,2 charges related to  wrongful restraint (IPC Section-341,http://myneta.info/ls2014/candidate.php?candidate_id=87
12814,1 charges related to Being member of an unlawful assembly (IPC Section-143,http://myneta.info/ls2014/candidate.php?candidate_id=87
12815,1 charges related to Joining unlawful assembly armed with deadly weapon (IPC Section-144,http://myneta.info/ls2014/candidate.php?candidate_id=87
12816,1 charges related to  criminal trespass (IPC Section-447,http://myneta.info/ls2014/candidate.php?candidate_id=87
12817,1 charges related to Negligent conduct with respect to pulling down or repairing buildings (IPC Section-288),http://myneta.info/ls2014/candidate.php?candidate_id=87
12818,Brief Details of IPCs 1 charges related to  defamation (IPC Section-500,http://myneta.info/ls2014/candidate.php?candidate_id=84
12819,1 charges related to Acts done by several persons in furtherance of common intention (IPC Section-34),http://myneta.info/ls2014/candidate.php?candidate_id=84
12820,Brief Details of IPCs 1 charges related to Cheating and dishonestly inducing delivery of property (IPC Section-420,http://myneta.info/ls2009/candidate.php?candidate_id=2565
12821,1 charges related to  using a false property mark (IPC Section-482,http://myneta.info/ls2009/candidate.php?candidate_id=2565
12822,1 charges related to Counterfeiting a property mark used by another (IPC Section-483),http://myneta.info/ls2009/candidate.php?candidate_id=2565
12823,"Brief Details of IPCs 1 charges related to Theft in dwelling house, etc. (IPC Section-380",http://myneta.info/ls2009/candidate.php?candidate_id=7692
12824,1 charges related to Dishonestly receiving stolen property (IPC Section-411,http://myneta.info/ls2009/candidate.php?candidate_id=7692
12825,1 charges related to Lurking house trespass or house-breaking by night in order to commit offence punishable with imprisonment (IPC Section-457,http://myneta.info/ls2009/candidate.php?candidate_id=7692
12826,1 charges related to Acts done by several persons in furtherance of common intention (IPC Section-34),http://myneta.info/ls2009/candidate.php?candidate_id=7692
12827,Brief Details of IPCs 1 charges related to Voluntarily causing hurt by dangerous weapons or means (IPC Section-324,http://myneta.info/ls2009/candidate.php?candidate_id=9200
12828,1 charges related to Attempt to murder (IPC Section-307,http://myneta.info/ls2009/candidate.php?candidate_id=9200
12829,1 charges related to  rioting (IPC Section-147,http://myneta.info/ls2009/candidate.php?candidate_id=9200
12830,"1 charges related to Rioting, armed with deadly weapon (IPC Section-148",http://myneta.info/ls2009/candidate.php?candidate_id=9200
12831,1 charges related to  voluntarily causing hurt (IPC Section-323,http://myneta.info/ls2009/candidate.php?candidate_id=9200
12832,1 charges related to Act endangering life or personal safety of others (IPC Section-336),http://myneta.info/ls2009/candidate.php?candidate_id=9200
12833,Brief Details of IPCs 3 charges related to Mischief causing damage to the amount of fifty rupees (IPC Section-427,http://myneta.info/ls2009/candidate.php?candidate_id=7695
12834,2 charges related to  rioting (IPC Section-147,http://myneta.info/ls2009/candidate.php?candidate_id=7695
12835,"2 charges related to Rioting, armed with deadly weapon (IPC Section-148",http://myneta.info/ls2009/candidate.php?candidate_id=7695
12836,2 charges related to Every member of unlawful assembly guilty of offence committed in prosecution of common object (IPC Section-149,http://myneta.info/ls2009/candidate.php?candidate_id=7695
12837,2 charges related to Disobedience to order duly promulgated by public servant (IPC Section-188,http://myneta.info/ls2009/candidate.php?candidate_id=7695
12838,1 charges related to Obstructing public servant in discharge of public functions (IPC Section-186,http://myneta.info/ls2009/candidate.php?candidate_id=7695
12839,1 charges related to Voluntarily causing hurt to deter public servant from his duty (IPC Section-332,http://myneta.info/ls2009/candidate.php?candidate_id=7695
12840,1 charges related to Assault or criminal force to deter public servant from discharge of his duty (IPC Section-353,http://myneta.info/ls2009/candidate.php?candidate_id=7695
12841,"1 charges related to Mischief by destroying or moving, etc., a land- mark fixed by public authority Mischief by fire or explosive substance with intent to cause damage to amount of one hundred or (in case of agricultural produce",http://myneta.info/ls2009/candidate.php?candidate_id=7695
12842,ten rupees (IPC Section-435,http://myneta.info/ls2009/candidate.php?candidate_id=7695
12843,1 charges related to Negligent conduct with respect to pulling down or repairing buildings (IPC Section-288,http://myneta.info/ls2009/candidate.php?candidate_id=7695
12844,1 charges related to Act endangering life or personal safety of others (IPC Section-336,http://myneta.info/ls2009/candidate.php?candidate_id=7695
12845,1 charges related to Acts done by several persons in furtherance of common intention (IPC Section-34),http://myneta.info/ls2009/candidate.php?candidate_id=7695
12846,Brief Details of IPCs 1 charges related to Disobedience to order duly promulgated by public servant (IPC Section-188,http://myneta.info/ls2009/candidate.php?candidate_id=8018
12847,1 charges related to Voluntarily causing hurt to deter public servant from his duty (IPC Section-332,http://myneta.info/ls2009/candidate.php?candidate_id=8018
